age,IndividualID,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
29,0034V00002ZUolwQAD, Private,34292, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,60, United-States,<=50K
18,0034V00002ZUolxQAD, Private,156764,11th,7, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States,<=50K
52,0034V00002ZUolyQAD, Private,25826,10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1887,47, United-States,>50K
57,0034V00002ZUolzQAD, Self-emp-inc,103948, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,80, United-States,<=50K
42,0034V00002ZUom0QAD, ?,137390, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States,<=50K
55,0034V00002ZUom1QAD, ?,105138, HS-grad,9, Married-civ-spouse, ?, Wife, Asian-Pac-Islander, Female,0,0,40, United-States,<=50K
60,0034V00002ZUom2QAD, Private,39352,7th-8th,4, Never-married, Transport-moving, Not-in-family, White, Male,0,0,48, United-States,>50K
31,0034V00002ZUom3QAD, Private,168387, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,40, Canada,>50K
23,0034V00002ZUom4QAD, Private,117789, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,<=50K
27,0034V00002Ze2shQAB, Private,267147, HS-grad,9, Never-married, Sales, Own-child, White, Male,0,0,40, United-States,<=50K
23,0034V00002Ze2siQAB, ?,99399, Some-college,10, Never-married, ?, Unmarried, Amer-Indian-Eskimo, Female,0,0,25, United-States,<=50K
42,0034V00002Ze2sjQAB, Self-emp-not-inc,214242, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,50, United-States,>50K
25,0034V00002Ze2skQAB, Private,200408, Some-college,10, Never-married, Tech-support, Not-in-family, White, Male,2174,0,40, United-States,<=50K
49,0034V00002Ze2slQAB, Private,136455, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States,<=50K
32,0034V00002Ze2smQAB, Private,239824, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States,<=50K
19,0034V00002Ze2snQAB, Private,217039, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,28, United-States,<=50K
60,0034V00002Ze2soQAB, Private,51290,7th-8th,4, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States,<=50K
42,0034V00002Ze2spQAB, Local-gov,175674,9th,5, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,<=50K
35,0034V00002Ze2sqQAB, Self-emp-not-inc,194404, Assoc-acdm,12, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States,<=50K
48,0034V00002Ze2srQAB, Private,45612, HS-grad,9, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,37, United-States,<=50K
51,0034V00002Ze2ssQAB, Private,410114, Masters,14, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,>50K
29,0034V00002Ze2stQAB, Private,182521, HS-grad,9, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States,<=50K
36,0034V00002Ze2suQAB, Local-gov,339772, HS-grad,9, Separated, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States,<=50K
17,0034V00002Ze2tBQAR, Private,169658,10th,6, Never-married, Other-service, Own-child, White, Female,0,0,21, United-States,<=50K
52,0034V00002Ze2tCQAR, Private,200853, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Female,6849,0,60, United-States,<=50K
24,0034V00002Ze2tDQAR, Private,247564, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,<=50K
24,0034V00002Ze2tEQAR, Private,249909, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States,<=50K
26,0034V00002Ze2tFQAR, Local-gov,208122, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Male,1055,0,40, United-States,<=50K
27,0034V00002Ze2tGQAR, Private,109881, Bachelors,13, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States,<=50K
39,0034V00002Ze2tHQAR, Private,207824, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,60, United-States,<=50K
30,0034V00002Ze2tIQAR, Private,369027, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,45, United-States,<=50K
50,0034V00002Ze2tJQAR, Self-emp-not-inc,114117, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,32, United-States,<=50K
52,0034V00002Ze2tKQAR, Self-emp-inc,51048, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States,<=50K
46,0034V00002Ze2tLQAR, Private,102388, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,45, United-States,>50K
23,0034V00002Ze2tMQAR, Private,190483, Bachelors,13, Never-married, Sales, Own-child, White, Female,0,0,20, United-States,<=50K
45,0034V00002Ze2tNQAR, Private,462440,11th,7, Widowed, Other-service, Not-in-family, Black, Female,0,0,20, United-States,<=50K
65,0034V00002Ze2tOQAR, Private,109351,9th,5, Widowed, Priv-house-serv, Unmarried, Black, Female,0,0,24, United-States,<=50K
29,0034V00002Ze2tPQAR, Private,34383, Assoc-voc,11, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,55, United-States,<=50K
47,0034V00002Ze2tQQAR, Private,241832,9th,5, Married-spouse-absent, Handlers-cleaners, Unmarried, White, Male,0,0,40, El-Salvador,<=50K
30,0034V00002Ze2tRQAR, Private,124187, HS-grad,9, Never-married, Farming-fishing, Own-child, Black, Male,0,0,60, United-States,<=50K
34,0034V00002Ze2tSQAR, Private,153614, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States,>50K
38,0034V00002Ze2tTQAR, Self-emp-not-inc,267556, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,64, United-States,<=50K
33,0034V00002Ze2tUQAR, Private,205469, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,>50K
49,0034V00002Ze2tVQAR, Private,268090, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,26, United-States,>50K
47,0034V00002Ze2tWQAR, Self-emp-not-inc,165039, Some-college,10, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States,<=50K
49,0034V00002Ze2tXQAR, Local-gov,120451,10th,6, Separated, Other-service, Unmarried, Black, Female,0,0,40, United-States,<=50K
43,0034V00002Ze2tYQAR, Private,154374, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,60, United-States,>50K
30,0034V00002Ze2tZQAR, Private,103649, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,40, United-States,>50K
58,0034V00002Ze2taQAB, Self-emp-not-inc,35723, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States,<=50K
19,0034V00002Ze2tbQAB, Private,262601, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,14, United-States,<=50K
21,0034V00002Ze2tcQAB, Private,226181, Bachelors,13, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States,<=50K
33,0034V00002Ze2tdQAB, Private,175697, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States,>50K
47,0034V00002Ze2teQAB, Self-emp-inc,248145,5th-6th,3, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Cuba,<=50K
52,0034V00002Ze2tfQAB, Self-emp-not-inc,289436, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States,>50K
26,0034V00002Ze2tgQAB, Private,75654, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,55, United-States,<=50K
60,0034V00002Ze2svQAB, Private,199378, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<=50K
21,0034V00002Ze2swQAB, Private,160968, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,<=50K
36,0034V00002Ze2sxQAB, Private,188563, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,5178,0,50, United-States,>50K
31,0034V00002Ze2syQAB, Private,55849, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States,<=50K
50,0034V00002Ze2szQAB, Self-emp-inc,195322, Doctorate,16, Separated, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,>50K
31,0034V00002Ze2t0QAB, Local-gov,402089, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,<=50K
71,0034V00002Ze2t1QAB, Private,78277, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,15, United-States,<=50K
58,0034V00002Ze2t2QAB, ?,158611, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,50, United-States,<=50K
30,0034V00002Ze2t3QAB, State-gov,169496, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,>50K
20,0034V00002Ze2t4QAB, Private,130959, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States,<=50K
24,0034V00002Ze2t5QAB, Private,556660, HS-grad,9, Never-married, Exec-managerial, Other-relative, White, Male,4101,0,50, United-States,<=50K
35,0034V00002Ze2t6QAB, Private,292472, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Taiwan,>50K
38,0034V00002Ze2siQAB, State-gov,143774, Some-college,10, Separated, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States,<=50K
27,0034V00002Ze2t8QAB, Private,288341, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,32, United-States,<=50K
29,0034V00002Ze2t9QAB, State-gov,71592, Some-college,10, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Philippines,<=50K
70,0034V00002Ze2tAQAR, ?,167358,9th,5, Widowed, ?, Unmarried, White, Female,1111,0,15, United-States,<=50K
34,0034V00002Ze2thQAB, Private,106742, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States,<=50K
44,0034V00002Ze2tiQAB, Private,219288,7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States,<=50K
43,0034V00002ZUolWQAT, Private,174524, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,>50K
44,0034V00002ZUolXQAT, Self-emp-not-inc,335183,12th,8, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States,>50K
35,0034V00002ZUolYQAT, Private,261293, Masters,14, Never-married, Sales, Not-in-family, White, Male,0,0,60, United-States,<=50K
27,0034V00002ZUolZQAT, Private,111900, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,<=50K
43,0034V00002ZUolaQAD, Local-gov,194360, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,38, United-States,<=50K
20,0034V00002ZUolbQAD, Private,81145, Some-college,10, Never-married, Sales, Not-in-family, White, Female,0,0,25, United-States,<=50K
42,0034V00002ZUolcQAD, Private,341204, Assoc-acdm,12, Divorced, Prof-specialty, Unmarried, White, Female,8614,0,40, United-States,>50K
27,0034V00002ZUoldQAD, State-gov,249362, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,3411,0,40, United-States,<=50K
42,0034V00002ZUoleQAD, Private,247019, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States,>50K
20,0034V00002ZUolfQAD, ?,114746,11th,7, Married-spouse-absent, ?, Own-child, Asian-Pac-Islander, Female,0,1762,40, South,<=50K
24,0034V00002ZUolgQAD, Private,172146,9th,5, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,1721,40, United-States,<=50K
48,0034V00002ZUolhQAD, Federal-gov,110457, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,<=50K
17,0034V00002ZUoliQAD, ?,80077,11th,7, Never-married, ?, Own-child, White, Female,0,0,20, United-States,<=50K
17,0034V00002ZUoljQAD, Self-emp-not-inc,368700,11th,7, Never-married, Farming-fishing, Own-child, White, Male,0,0,10, United-States,<=50K
33,0034V00002ZUolkQAD, Private,182556, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,>50K
50,0034V00002ZUollQAD, Self-emp-inc,219420, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,>50K
22,0034V00002ZUolmQAD, Private,240817, HS-grad,9, Never-married, Sales, Own-child, White, Female,2597,0,40, United-States,<=50K
17,0034V00002ZUolnQAD, Private,102726,12th,8, Never-married, Other-service, Own-child, White, Male,0,0,16, United-States,<=50K
32,0034V00002ZUoloQAD, Private,226267, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Mexico,<=50K
31,0034V00002ZUolpQAD, Private,125457, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, United-States,<=50K
58,0034V00002ZUolqQAD, Self-emp-not-inc,204021, HS-grad,9, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States,<=50K
29,0034V00002ZUolrQAD, Local-gov,92262, HS-grad,9, Never-married, Protective-serv, Own-child, White, Male,0,0,48, United-States,<=50K
37,0034V00002ZUolsQAD, Private,161141, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Portugal,>50K
34,0034V00002ZUoltQAD, Self-emp-not-inc,190290, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,>50K
23,0034V00002ZUoluQAD, Local-gov,430828, Some-college,10, Separated, Exec-managerial, Unmarried, Black, Male,0,0,40, United-States,<=50K
18,0034V00002ZUolvQAD, State-gov,59342,11th,7, Never-married, Adm-clerical, Own-child, White, Female,0,0,5, United-States,<=50K
34,0034V00002ZUolwQAD, Private,136721, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,<=50K
66,0034V00002ZUolxQAD, ?,149422,7th-8th,4, Never-married, ?, Not-in-family, White, Male,0,0,4, United-States,<=50K
45,0034V00002ZUolyQAD, Local-gov,86644, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,55, United-States,<=50K
41,0034V00002ZUolzQAD, Private,195124, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,35, Dominican-Republic,<=50K
26,0034V00002ZUom0QAD, Private,167350, HS-grad,9, Never-married, Other-service, Other-relative, White, Male,0,0,30, United-States,<=50K
54,0034V00002ZUom1QAD, Local-gov,113000, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,<=50K
24,0034V00002ZUom2QAD, Private,140027, Some-college,10, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,45, United-States,<=50K
42,0034V00002ZUom3QAD, Private,262425, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,<=50K
20,0034V00002ZUom4QAD, Private,316702, Some-college,10, Never-married, Prof-specialty, Own-child, White, Male,0,0,20, United-States,<=50K
23,0034V00002Ze2shQAB, State-gov,335453, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Female,0,0,20, United-States,<=50K
25,0034V00002Ze2siQAB, ?,202480, Assoc-acdm,12, Never-married, ?, Other-relative, White, Male,0,0,45, United-States,<=50K
35,0034V00002Ze2sjQAB, Private,203628, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States,>50K
31,0034V00002Ze2skQAB, Private,118710, Masters,14, Married-civ-spouse, Tech-support, Husband, White, Male,0,1902,40, United-States,>50K
30,0034V00002Ze2slQAB, Private,189620, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Poland,<=50K
19,0034V00002Ze2smQAB, Private,475028, HS-grad,9, Never-married, Sales, Own-child, White, Female,0,0,20, United-States,<=50K
36,0034V00002Ze2snQAB, Local-gov,110866, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States,<=50K
31,0034V00002Ze2soQAB, Private,243605, Bachelors,13, Widowed, Sales, Unmarried, White, Female,0,1380,40, Cuba,<=50K
21,0034V00002Ze2spQAB, Private,163870, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States,<=50K
31,0034V00002Ze2sqQAB, Self-emp-not-inc,80145, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<=50K
46,0034V00002Ze2srQAB, Private,295566, Doctorate,16, Divorced, Prof-specialty, Unmarried, White, Female,25236,0,65, United-States,>50K
44,0034V00002Ze2ssQAB, Private,63042, Bachelors,13, Divorced, Exec-managerial, Own-child, White, Female,0,0,50, United-States,>50K
40,0034V00002Ze2stQAB, Private,229148,12th,8, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Jamaica,<=50K
45,0034V00002Ze2suQAB, Private,242552, Some-college,10, Never-married, Sales, Not-in-family, Black, Male,0,0,40, United-States,<=50K
60,0034V00002Ze2tBQAR, Private,177665, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States,<=50K
18,0034V00002Ze2tCQAR, Private,208103,11th,7, Never-married, Other-service, Other-relative, White, Male,0,0,25, United-States,<=50K
28,0034V00002Ze2tDQAR, Private,296450, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,<=50K
36,0034V00002Ze2tEQAR, Private,70282, Some-college,10, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,<=50K
36,0034V00002Ze2tFQAR, Private,271767, Bachelors,13, Separated, Prof-specialty, Not-in-family, White, Male,0,0,40, ?,<=50K
40,0034V00002Ze2tGQAR, Private,144995, Assoc-voc,11, Married-civ-spouse, Tech-support, Husband, White, Male,4386,0,40, United-States,<=50K
36,0034V00002Ze2tHQAR, Local-gov,382635, Bachelors,13, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, Honduras,<=50K
31,0034V00002Ze2tIQAR, Private,295697, HS-grad,9, Separated, Other-service, Unmarried, Black, Female,0,0,40, United-States,<=50K
33,0034V00002Ze2tJQAR, Private,194141, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,<=50K
19,0034V00002Ze2tKQAR, State-gov,378418, HS-grad,9, Never-married, Tech-support, Own-child, White, Female,0,0,40, United-States,<=50K
22,0034V00002Ze2tLQAR, Private,214399, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,15, United-States,<=50K
34,0034V00002Ze2tMQAR, Private,217460, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,>50K
33,0034V00002Ze2tNQAR, Private,182556, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States,<=50K
41,0034V00002Ze2tOQAR, Private,125831, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,2051,60, United-States,<=50K
29,0034V00002Ze2tPQAR, Private,271328, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,4650,0,40, United-States,<=50K
50,0034V00002Ze2tQQAR, Local-gov,50459, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,42, United-States,>50K
42,0034V00002Ze2tRQAR, Private,162140, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,45, United-States,>50K
43,0034V00002Ze2tSQAR, Private,177937, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, ?,>50K
44,0034V00002Ze2tTQAR, Private,111502, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States,<=50K
20,0034V00002Ze2tUQAR, Private,299047, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,0,20, United-States,<=50K
31,0034V00002Ze2tVQAR, Private,223212, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Mexico,<=50K
65,0034V00002Ze2tWQAR, Self-emp-not-inc,118474,11th,7, Married-civ-spouse, Exec-managerial, Husband, White, Male,9386,0,59, ?,>50K
23,0034V00002Ze2tXQAR, Private,352139, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,0,24, United-States,<=50K
55,0034V00002Ze2tYQAR, Private,173093, Some-college,10, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States,<=50K
26,0034V00002Ze2tZQAR, Private,181655, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,2377,45, United-States,<=50K
25,0034V00002Ze2taQAB, Private,332702, Assoc-voc,11, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States,<=50K
45,0034V00002Ze2tbQAB, ?,51164, Some-college,10, Married-civ-spouse, ?, Wife, Black, Female,0,0,40, United-States,<=50K
35,0034V00002Ze2tcQAB, Private,234901, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,2407,0,40, United-States,<=50K
36,0034V00002Ze2tdQAB, Private,131414, Some-college,10, Never-married, Sales, Not-in-family, Black, Female,0,0,36, United-States,<=50K
43,0034V00002Ze2teQAB, State-gov,260960, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,<=50K
56,0034V00002Ze2tfQAB, Private,156052, HS-grad,9, Widowed, Other-service, Unmarried, Black, Female,594,0,20, United-States,<=50K
42,0034V00002Ze2tgQAB, Private,279914, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,>50K
19,0034V00002Ze2svQAB, Private,192453, Some-college,10, Never-married, Other-service, Other-relative, White, Female,0,0,25, United-States,<=50K
55,0034V00002Ze2swQAB, Self-emp-not-inc,200939, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,72, United-States,<=50K
42,0034V00002Ze2sxQAB, Private,151408, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Female,14084,0,50, United-States,>50K
26,0034V00002Ze2syQAB, Private,112847, Assoc-voc,11, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States,<=50K
17,0034V00002Ze2szQAB, Private,316929,12th,8, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States,<=50K
42,0034V00002Ze2t0QAB, Local-gov,126319, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States,>50K
55,0034V00002Ze2t1QAB, Private,197422, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,7688,0,40, United-States,>50K
32,0034V00002Ze2t2QAB, Private,267736, Some-college,10, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States,<=50K
29,0034V00002Ze2t3QAB, Private,267034,11th,7, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, Haiti,<=50K
46,0034V00002Ze2t4QAB, State-gov,193047, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,37, United-States,<=50K
29,0034V00002Ze2t5QAB, State-gov,356089, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,40, United-States,>50K
22,0034V00002Ze2t6QAB, Private,223515, Bachelors,13, Never-married, Prof-specialty, Unmarried, White, Male,0,0,20, United-States,<=50K
58,0034V00002Ze2siQAB, Self-emp-not-inc,87510,10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<=50K
23,0034V00002Ze2t8QAB, Private,145111, HS-grad,9, Never-married, Transport-moving, Unmarried, White, Male,0,0,50, United-States,<=50K
39,0034V00002Ze2t9QAB, Private,48093, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States,<=50K
27,0034V00002Ze2tAQAR, Private,31757, Assoc-voc,11, Never-married, Craft-repair, Own-child, White, Male,0,0,38, United-States,<=50K
54,0034V00002Ze2thQAB, Private,285854, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,>50K
33,0034V00002Ze2tiQAB, Local-gov,120064, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States,<=50K
46,0034V00002ZUolWQAT, Federal-gov,167381, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,>50K
37,0034V00002ZUolXQAT, Private,103408, HS-grad,9, Never-married, Farming-fishing, Not-in-family, Black, Male,0,0,40, United-States,<=50K
36,0034V00002ZUolYQAT, Private,101460, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,18, United-States,<=50K
59,0034V00002ZUolZQAT, Local-gov,420537, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,38, United-States,>50K
34,0034V00002ZUolaQAD, Local-gov,119411, HS-grad,9, Divorced, Protective-serv, Unmarried, White, Male,0,0,40, Portugal,<=50K
53,0034V00002ZUolbQAD, Self-emp-inc,128272, Doctorate,16, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States,>50K
51,0034V00002ZUolcQAD, Private,386773, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,55, United-States,>50K
32,0034V00002ZUoldQAD, Private,283268,10th,6, Separated, Other-service, Unmarried, White, Female,0,0,42, United-States,<=50K
31,0034V00002ZUoleQAD, State-gov,301526, Some-college,10, Married-spouse-absent, Other-service, Other-relative, White, Male,0,0,40, United-States,<=50K
22,0034V00002ZUolfQAD, Private,151790, Some-college,10, Married-civ-spouse, Sales, Wife, White, Female,0,0,30, Germany,<=50K
47,0034V00002ZUolgQAD, Self-emp-not-inc,106252, Bachelors,13, Divorced, Sales, Not-in-family, White, Female,0,0,50, United-States,<=50K
32,0034V00002ZUolhQAD, Private,188557, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,<=50K
26,0034V00002ZUoliQAD, Private,171114, Some-college,10, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,38, United-States,<=50K
37,0034V00002ZUoljQAD, Private,327323,5th-6th,3, Separated, Farming-fishing, Not-in-family, White, Male,0,0,32, Guatemala,<=50K
31,0034V00002ZUolkQAD, Private,244147, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Male,0,0,55, United-States,<=50K
37,0034V00002ZUollQAD, Private,280282, Assoc-voc,11, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,24, United-States,>50K
55,0034V00002ZUolmQAD, Private,116442, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,0,0,38, United-States,<=50K
23,0034V00002ZUolnQAD, Local-gov,282579, Assoc-voc,11, Divorced, Tech-support, Not-in-family, White, Male,0,0,56, United-States,<=50K
36,0034V00002ZUoloQAD, Private,51838, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,<=50K
34,0034V00002ZUolpQAD, Private,73585, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, ?,<=50K
43,0034V00002ZUolqQAD, Private,226902, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,>50K
54,0034V00002ZUolrQAD, Private,279129, Some-college,10, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States,<=50K
43,0034V00002ZUolsQAD, State-gov,146908, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, ?,<=50K
28,0034V00002ZUoltQAD, Private,196690, Assoc-voc,11, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,1669,42, United-States,<=50K
